"","JobLevel","Age","DistanceFromHome","EducationField","Gender","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition","mean_sal","sal_diff","comp_ratio"
"889",2,28,29,"Life Sciences","Male","Manufacturing Director","2","Married",6549,1,14,"3",8,2,8,6,1,7,0,5502.27715355805,1046.72284644195,1.19023448242063
"890",2,43,2,"Life Sciences","Male","Sales Executive","4","Married",5675,1,20,"4",7,5,7,7,7,7,0,5502.27715355805,172.722846441948,1.03139115708307
"891",2,52,6,"Technical Degree","Male","Research Scientist","1","Divorced",5577,3,12,"3",18,3,10,9,6,9,0,5502.27715355805,74.7228464419477,1.01358034943653
"892",2,36,4,"Life Sciences","Female","Manufacturing Director","2","Divorced",5131,7,13,"3",18,3,4,2,0,2,0,5502.27715355805,-371.277153558052,0.932523000351234
"893",2,33,16,"Life Sciences","Female","Sales Executive","4","Divorced",5368,1,25,"4",7,2,6,5,1,2,0,5502.27715355805,-134.277153558052,0.975596075986245
"894",2,38,10,"Medical","Female","Healthcare Representative","3","Married",9824,3,19,"3",18,4,1,0,0,0,0,5502.27715355805,4321.72284644195,1.78544259509852
"895",2,37,10,"Life Sciences","Female","Sales Executive","4","Divorced",6694,2,14,"3",8,5,1,0,0,0,0,5502.27715355805,1191.72284644195,1.2165872080201
"896",2,39,4,"Medical","Female","Manufacturing Director","3","Single",5042,0,13,"3",10,2,9,2,3,8,0,5502.27715355805,-460.277153558052,0.916347879121208
"897",2,37,6,"Medical","Male","Research Scientist","1","Divorced",5974,4,13,"3",13,2,7,7,6,7,0,5502.27715355805,471.722846441948,1.08573229469855
"898",2,26,28,"Marketing","Male","Sales Executive","2","Married",6272,1,20,"4",6,5,5,3,1,4,0,5502.27715355805,769.722846441948,1.13989168937886
"899",2,35,4,"Life Sciences","Male","Research Scientist","3","Single",4249,1,11,"3",9,3,9,6,1,1,0,5502.27715355805,-1253.27715355805,0.772225731532331
"900",2,42,2,"Other","Male","Healthcare Representative","4","Single",6781,3,23,"4",14,6,1,0,0,0,0,5502.27715355805,1278.72284644195,1.23239884337979
"901",2,36,15,"Marketing","Male","Sales Executive","4","Divorced",5406,1,24,"4",15,4,15,12,11,11,0,5502.27715355805,-96.2771535580523,0.98250230752266
"902",2,36,1,"Medical","Female","Sales Executive","4","Single",6653,4,15,"3",7,6,1,0,0,0,0,5502.27715355805,1150.72284644195,1.20913574767818
"903",2,38,10,"Life Sciences","Female","Sales Executive","4","Married",5343,1,11,"3",10,1,10,7,1,9,0,5502.27715355805,-159.277153558052,0.971052502607024
"904",2,49,28,"Life Sciences","Male","Laboratory Technician","1","Single",4284,3,20,"4",20,2,4,3,1,3,1,5502.27715355805,-1218.27715355805,0.77858673426324
"905",2,37,13,"Medical","Male","Research Scientist","4","Married",4285,1,17,"3",10,2,10,8,3,7,0,5502.27715355805,-1217.27715355805,0.778768477198409
"906",2,31,1,"Life Sciences","Female","Manufacturing Director","1","Married",4148,1,12,"3",4,1,4,3,0,3,0,5502.27715355805,-1354.27715355805,0.75386969508028
"907",2,33,25,"Life Sciences","Male","Manufacturing Director","2","Single",4320,1,13,"3",5,2,5,3,0,2,0,5502.27715355805,-1182.27715355805,0.785129479929318
"908",2,35,18,"Life Sciences","Male","Healthcare Representative","3","Married",5689,1,14,"3",10,2,10,2,0,2,0,5502.27715355805,186.722846441948,1.03393555817544
"909",2,36,3,"Marketing","Female","Sales Executive","2","Single",9278,3,16,"3",15,3,5,4,0,1,0,5502.27715355805,3775.72284644195,1.68621095249634
"910",2,40,9,"Medical","Male","Sales Executive","1","Married",5473,0,12,"3",9,5,8,4,7,1,0,5502.27715355805,-29.2771535580523,0.994679084178971
"911",2,42,2,"Life Sciences","Female","Healthcare Representative","4","Married",4089,1,13,"3",10,4,10,2,2,2,0,5502.27715355805,-1413.27715355805,0.743146861905319
"912",2,39,12,"Medical","Male","Manufacturing Director","2","Married",5295,4,21,"4",7,3,5,4,1,0,0,5502.27715355805,-207.277153558052,0.962328841718921
"913",2,47,2,"Marketing","Female","Sales Executive","4","Married",4537,0,22,"4",8,2,7,6,7,7,0,5502.27715355805,-965.277153558052,0.824567696860952
"914",2,37,1,"Life Sciences","Female","Manufacturing Director","4","Married",6474,1,13,"3",14,2,14,8,3,11,0,5502.27715355805,971.722846441948,1.17660376228296
"915",2,31,5,"Medical","Male","Manufacturing Director","1","Single",9936,0,19,"3",10,2,9,4,1,7,0,5502.27715355805,4433.72284644195,1.80579780383743
"916",2,33,1,"Life Sciences","Female","Healthcare Representative","4","Single",6949,0,14,"3",6,3,5,0,1,4,0,5502.27715355805,1446.72284644195,1.26293165648815
"917",2,39,9,"Life Sciences","Male","Laboratory Technician","2","Single",6782,9,15,"3",9,2,5,4,0,3,0,5502.27715355805,1279.72284644195,1.23258058631496
"918",2,45,5,"Medical","Female","Laboratory Technician","1","Single",5769,1,14,"3",10,3,10,7,1,4,0,5502.27715355805,266.722846441948,1.04847499298894
"919",2,44,4,"Medical","Male","Healthcare Representative","2","Single",5933,9,12,"3",10,2,5,2,2,3,0,5502.27715355805,430.722846441948,1.07828083435663
"920",2,31,2,"Other","Male","Sales Executive","1","Single",5332,7,13,"3",10,3,5,2,0,3,0,5502.27715355805,-170.277153558052,0.969053330320167
"921",2,34,8,"Medical","Male","Laboratory Technician","3","Married",4404,2,12,"3",6,3,4,3,1,2,0,5502.27715355805,-1098.27715355805,0.800395886483499
"922",2,30,1,"Life Sciences","Male","Sales Executive","1","Married",9714,1,11,"3",10,4,10,8,6,7,1,5502.27715355805,4211.72284644195,1.76545087222995
"923",2,41,4,"Human Resources","Male","Human Resources","2","Married",6430,6,19,"3",10,4,3,2,1,2,0,5502.27715355805,927.722846441948,1.16860707313554
"924",2,26,29,"Medical","Male","Sales Executive","3","Divorced",4306,5,12,"3",8,5,0,0,0,0,0,5502.27715355805,-1196.27715355805,0.782585078836954
"925",2,40,8,"Life Sciences","Female","Manufacturing Director","1","Married",6516,2,16,"3",18,3,1,0,0,0,0,5502.27715355805,1013.72284644195,1.18423696556005
"926",2,46,13,"Life Sciences","Male","Healthcare Representative","2","Single",5562,6,14,"3",19,3,10,7,0,9,0,5502.27715355805,59.7228464419477,1.010854205409
"927",2,28,27,"Medical","Female","Manufacturing Director","1","Divorced",4877,0,21,"4",6,5,5,3,0,0,0,5502.27715355805,-625.277153558052,0.886360294818352
"928",2,28,10,"Other","Female","Research Scientist","3","Single",3660,3,13,"3",10,4,8,7,1,7,0,5502.27715355805,-1842.27715355805,0.665179142717894
"929",2,36,17,"Marketing","Male","Sales Executive","2","Married",5507,2,16,"3",12,1,4,2,1,3,0,5502.27715355805,4.72284644194769,1.00085834397471
"930",2,41,8,"Marketing","Female","Sales Executive","2","Married",4393,5,21,"4",14,3,5,4,1,4,0,5502.27715355805,-1109.27715355805,0.798396714196642
"931",2,35,6,"Life Sciences","Male","Research Scientist","4","Single",6646,1,13,"3",17,3,17,11,11,8,0,5502.27715355805,1143.72284644195,1.207863547132
"932",2,32,1,"Life Sciences","Male","Sales Executive","2","Single",6735,6,15,"3",10,2,0,0,0,0,1,5502.27715355805,1232.72284644195,1.22403866836203
"933",2,43,6,"Medical","Female","Research Scientist","3","Single",4081,1,14,"3",20,3,20,7,1,8,0,5502.27715355805,-1421.27715355805,0.741692918423969
"934",2,34,3,"Medical","Female","Sales Executive","4","Married",8103,3,12,"3",9,3,4,2,0,1,0,5502.27715355805,2600.72284644195,1.47266300367298
"935",2,56,1,"Life Sciences","Male","Healthcare Representative","3","Divorced",6306,1,21,"4",13,2,13,12,1,9,0,5502.27715355805,803.722846441948,1.1460709491746
"936",2,31,24,"Technical Degree","Female","Manufacturing Director","4","Single",5238,2,20,"4",9,3,5,4,1,4,0,5502.27715355805,-264.277153558052,0.951969494414298
"937",2,34,1,"Marketing","Male","Sales Executive","4","Divorced",9725,0,11,"3",16,2,15,1,0,9,0,5502.27715355805,4222.72284644195,1.76745004451681
"938",2,36,1,"Life Sciences","Female","Sales Executive","3","Single",6815,6,13,"3",15,5,1,0,0,0,0,5502.27715355805,1312.72284644195,1.23857810317553
"939",2,35,10,"Medical","Female","Healthcare Representative","3","Single",6142,3,16,"3",10,4,5,2,0,4,0,5502.27715355805,639.722846441948,1.11626510780691
"940",2,39,21,"Life Sciences","Female","Sales Executive","3","Married",5736,6,19,"3",10,1,3,2,1,2,0,5502.27715355805,233.722846441948,1.04247747612837
"941",2,25,4,"Life Sciences","Female","Sales Executive","4","Single",4487,1,11,"3",5,3,5,4,1,3,0,5502.27715355805,-1015.27715355805,0.815480550102511
"942",2,36,15,"Other","Male","Laboratory Technician","3","Divorced",4834,7,14,"3",9,3,1,0,0,0,1,5502.27715355805,-668.277153558052,0.878545348606093
"943",2,48,2,"Marketing","Male","Sales Executive","2","Married",8120,3,12,"3",12,3,2,2,2,2,0,5502.27715355805,2617.72284644195,1.47575263357085
"944",2,42,7,"Medical","Female","Research Scientist","2","Married",2372,6,16,"3",18,2,1,0,0,0,0,5502.27715355805,-3130.27715355805,0.431094242220449
"945",2,47,14,"Technical Degree","Male","Research Scientist","2","Married",5467,8,18,"3",16,4,8,7,1,7,0,5502.27715355805,-35.2771535580523,0.993588626567958
"946",2,25,26,"Medical","Female","Sales Executive","4","Single",6180,1,23,"4",6,5,6,5,1,4,0,5502.27715355805,677.722846441948,1.12317133934333
"947",2,37,3,"Other","Female","Healthcare Representative","2","Single",4107,3,15,"3",8,3,4,3,0,1,0,5502.27715355805,-1395.27715355805,0.746418234738358
"948",2,33,2,"Marketing","Female","Sales Executive","2","Single",5147,8,15,"3",13,2,11,7,1,7,0,5502.27715355805,-355.277153558052,0.935430887313935
"949",2,41,5,"Life Sciences","Male","Healthcare Representative","2","Single",6870,3,12,"3",11,3,3,2,1,2,0,5502.27715355805,1367.72284644195,1.24857396460982
"950",2,25,2,"Life Sciences","Male","Manufacturing Director","3","Divorced",5206,1,17,"3",7,6,7,7,0,7,0,5502.27715355805,-296.277153558052,0.946153720488895
"951",2,30,9,"Medical","Female","Manufacturing Director","3","Single",4695,7,18,"3",10,3,8,4,1,7,0,5502.27715355805,-807.277153558052,0.853283080617626
"952",2,38,1,"Life Sciences","Male","Sales Executive","2","Married",4440,0,15,"3",16,3,15,13,5,8,0,5502.27715355805,-1062.27715355805,0.806938632149577
"953",2,42,18,"Life Sciences","Male","Research Scientist","1","Divorced",5410,6,17,"3",9,3,4,3,1,2,0,5502.27715355805,-92.2771535580523,0.983229279263335
"954",2,40,1,"Life Sciences","Female","Healthcare Representative","4","Divorced",6513,4,17,"3",12,3,5,3,0,3,0,5502.27715355805,1010.72284644195,1.18369173675455
"955",2,47,14,"Marketing","Male","Sales Executive","1","Single",4960,2,12,"3",20,2,7,7,1,7,0,5502.27715355805,-542.277153558052,0.901444958437365
"956",2,31,20,"Life Sciences","Male","Laboratory Technician","3","Divorced",4197,1,11,"3",10,2,10,8,0,2,0,5502.27715355805,-1305.27715355805,0.762775098903552
"957",2,36,4,"Life Sciences","Male","Laboratory Technician","4","Single",5810,1,16,"3",10,2,10,4,1,8,0,5502.27715355805,307.722846441948,1.05592645333086
"958",2,36,1,"Medical","Female","Manufacturing Director","3","Married",4374,0,15,"3",4,6,3,2,1,2,0,5502.27715355805,-1128.27715355805,0.794943598428434
"959",2,36,3,"Life Sciences","Male","Healthcare Representative","1","Divorced",6842,6,20,"4",13,3,5,4,0,4,0,5502.27715355805,1339.72284644195,1.24348516242509
"960",2,54,7,"Medical","Female","Research Scientist","4","Married",6854,4,15,"3",14,2,7,1,1,7,0,5502.27715355805,1351.72284644195,1.24566607764712
"961",2,29,1,"Life Sciences","Male","Healthcare Representative","1","Married",5373,0,12,"3",6,5,5,3,0,2,0,5502.27715355805,-129.277153558052,0.976504790662089
"962",2,34,2,"Life Sciences","Male","Manufacturing Director","3","Single",4033,2,11,"3",5,3,3,2,0,2,0,5502.27715355805,-1469.27715355805,0.732969257535865
"963",2,34,10,"Life Sciences","Male","Manufacturing Director","4","Divorced",4724,1,13,"3",9,3,9,7,7,2,0,5502.27715355805,-778.277153558052,0.858553625737522
"964",2,31,22,"Medical","Male","Manufacturing Director","3","Married",6179,1,15,"3",10,3,10,2,6,7,1,5502.27715355805,676.722846441948,1.12298959640816
"965",2,35,1,"Medical","Female","Sales Executive","3","Single",4859,1,16,"3",5,3,5,4,0,3,0,5502.27715355805,-643.277153558052,0.883088921985314
"966",2,35,7,"Life Sciences","Female","Sales Executive","4","Married",5204,1,11,"3",10,2,10,8,0,9,0,5502.27715355805,-298.277153558052,0.945790234618558
"967",2,33,2,"Medical","Male","Sales Executive","4","Divorced",5505,1,14,"3",6,5,6,2,0,4,0,5502.27715355805,2.72284644194769,1.00049485810437
"968",2,27,9,"Marketing","Male","Sales Executive","4","Single",4105,1,14,"3",7,5,7,7,0,7,0,5502.27715355805,-1397.27715355805,0.746054748868021
"969",2,32,8,"Medical","Female","Research Scientist","3","Married",5175,5,12,"3",9,3,5,3,1,3,0,5502.27715355805,-327.277153558052,0.940519689498662
"970",2,41,10,"Medical","Male","Sales Executive","2","Single",6151,1,13,"3",19,4,19,2,11,9,0,5502.27715355805,648.722846441948,1.11790079422343
"971",2,43,15,"Life Sciences","Male","Sales Executive","4","Married",6804,3,18,"3",7,5,2,2,2,2,0,5502.27715355805,1301.72284644195,1.23657893088868
"972",2,37,9,"Marketing","Male","Sales Executive","2","Married",4189,1,14,"3",5,2,5,2,0,3,0,5502.27715355805,-1313.27715355805,0.761321155422202
"973",2,37,25,"Medical","Female","Healthcare Representative","4","Divorced",5731,7,13,"3",9,2,6,2,1,3,0,5502.27715355805,228.722846441948,1.04156876145253
"974",2,42,14,"Medical","Female","Sales Executive","3","Single",6244,7,17,"3",10,6,5,4,0,3,0,5502.27715355805,741.722846441948,1.13480288719413
"975",2,36,13,"Marketing","Male","Sales Executive","1","Divorced",6134,5,13,"3",16,3,2,2,2,2,1,5502.27715355805,631.722846441948,1.11481116432556
"976",2,37,8,"Other","Male","Human Resources","2","Divorced",4071,2,13,"3",19,4,10,0,4,7,0,5502.27715355805,-1431.27715355805,0.739875489072281
"977",2,38,14,"Life Sciences","Male","Sales Executive","2","Married",9924,0,11,"3",10,3,9,8,7,7,0,5502.27715355805,4421.72284644195,1.8036168886154
"978",2,42,2,"Medical","Male","Human Resources","1","Married",6272,7,16,"3",10,3,4,3,0,3,0,5502.27715355805,769.722846441948,1.13989168937886
"979",2,29,29,"Life Sciences","Male","Healthcare Representative","3","Divorced",6384,8,17,"3",11,3,7,0,1,6,0,5502.27715355805,881.722846441948,1.16024689811777
"980",2,46,26,"Life Sciences","Male","Sales Executive","2","Single",7991,8,15,"3",6,3,2,2,2,2,0,5502.27715355805,2488.72284644195,1.45230779493407
"981",2,50,1,"Other","Male","Sales Executive","3","Single",4728,3,14,"3",5,4,0,0,0,0,1,5502.27715355805,-774.277153558052,0.859280597478198
"982",2,42,13,"Medical","Male","Healthcare Representative","1","Married",5538,5,18,"3",10,2,0,0,0,0,0,5502.27715355805,35.7228464419477,1.00649237496494
"983",2,35,15,"Medical","Male","Sales Executive","4","Divorced",5440,6,14,"3",7,2,2,2,2,2,1,5502.27715355805,-62.2771535580523,0.9886815673184
"984",2,34,5,"Medical","Male","Laboratory Technician","4","Married",3986,1,14,"3",15,3,15,10,4,13,0,5502.27715355805,-1516.27715355805,0.724427339582931
"985",2,33,7,"Medical","Male","Sales Executive","1","Married",4373,0,14,"3",5,2,4,3,0,3,0,5502.27715355805,-1129.27715355805,0.794761855493265
"986",2,24,17,"Medical","Female","Manufacturing Director","3","Divorced",4377,1,15,"3",5,6,4,2,3,2,0,5502.27715355805,-1125.27715355805,0.795488827233941
"987",2,45,2,"Technical Degree","Male","Sales Representative","3","Single",6632,0,13,"3",9,3,8,7,3,1,0,5502.27715355805,1129.72284644195,1.20531914603964
"988",2,39,20,"Life Sciences","Male","Sales Executive","4","Divorced",4127,2,18,"3",7,6,2,1,2,2,0,5502.27715355805,-1375.27715355805,0.750053093441735
"989",2,43,9,"Marketing","Female","Sales Executive","3","Single",5346,8,13,"3",7,2,4,3,1,3,1,5502.27715355805,-156.277153558052,0.971597731412531
"990",2,40,14,"Life Sciences","Female","Sales Executive","1","Married",4639,1,15,"3",5,2,5,4,1,2,0,5502.27715355805,-863.277153558052,0.843105476248172
"991",2,34,2,"Other","Male","Sales Executive","4","Single",6274,1,22,"4",6,5,6,5,1,4,0,5502.27715355805,771.722846441948,1.1402551752492
"992",2,39,21,"Life Sciences","Male","Sales Executive","4","Married",6120,3,12,"3",8,2,5,4,1,4,0,5502.27715355805,617.722846441948,1.1122667632332
"993",2,32,2,"Medical","Male","Research Scientist","2","Divorced",5470,0,13,"3",10,4,9,5,1,6,0,5502.27715355805,-32.2771535580523,0.994133855373465
"994",2,44,1,"Life Sciences","Male","Healthcare Representative","1","Married",5033,2,15,"3",10,5,2,0,2,2,0,5502.27715355805,-469.277153558052,0.914712192704689
"995",2,29,27,"Medical","Female","Healthcare Representative","3","Married",4335,4,12,"3",11,3,8,7,1,1,0,5502.27715355805,-1167.27715355805,0.78785562395685
"996",2,22,3,"Life Sciences","Female","Manufacturing Director","3","Married",4171,0,19,"3",4,3,3,2,0,2,1,5502.27715355805,-1331.27715355805,0.758049782589163
"997",2,34,8,"Technical Degree","Male","Sales Executive","3","Married",6799,1,21,"4",10,5,10,8,4,8,0,5502.27715355805,1296.72284644195,1.23567021621283
"998",2,34,24,"Medical","Female","Sales Executive","2","Single",4599,0,23,"4",16,2,15,9,10,10,1,5502.27715355805,-903.277153558052,0.835835758841419
"999",2,32,7,"Life Sciences","Male","Laboratory Technician","3","Married",4883,1,18,"3",10,3,10,4,1,1,1,5502.27715355805,-619.277153558052,0.887450752429365
"1000",2,36,23,"Medical","Male","Laboratory Technician","4","Married",2571,4,17,"3",17,3,5,2,0,3,0,5502.27715355805,-2931.27715355805,0.467261086319045
"1001",2,48,16,"Life Sciences","Female","Sales Executive","3","Divorced",6439,8,14,"3",18,2,8,7,7,7,0,5502.27715355805,936.722846441948,1.17024275955205
"1002",2,33,1,"Medical","Male","Sales Executive","1","Divorced",4037,1,22,"4",9,5,9,8,0,8,0,5502.27715355805,-1465.27715355805,0.733696229276541
"1003",2,38,1,"Life Sciences","Male","Research Scientist","4","Married",4735,7,15,"3",19,4,13,11,2,9,0,5502.27715355805,-767.277153558052,0.860552798024379
"1004",2,28,1,"Life Sciences","Female","Laboratory Technician","4","Married",6674,0,11,"3",10,6,9,8,7,5,0,5502.27715355805,1171.72284644195,1.21295234931673
"1005",2,34,2,"Technical Degree","Female","Healthcare Representative","4","Single",6687,1,11,"3",14,2,14,11,4,11,0,5502.27715355805,1184.72284644195,1.21531500747392
"1006",2,38,2,"Marketing","Female","Sales Representative","4","Married",5405,2,20,"4",20,4,4,2,0,3,0,5502.27715355805,-97.2771535580523,0.982320564587491
"1007",2,45,23,"Life Sciences","Male","Laboratory Technician","1","Married",3633,1,15,"3",9,2,9,8,0,8,0,5502.27715355805,-1869.27715355805,0.660272083468336
"1008",2,40,2,"Medical","Male","Sales Executive","2","Married",4327,5,12,"3",5,2,0,0,0,0,0,5502.27715355805,-1175.27715355805,0.786401680475499
"1009",2,34,28,"Marketing","Female","Sales Executive","3","Married",6712,1,21,"4",8,2,8,7,1,7,0,5502.27715355805,1209.72284644195,1.21985858085314
"1010",2,38,2,"Medical","Male","Manufacturing Director","2","Married",4855,4,11,"3",7,2,5,2,1,4,1,5502.27715355805,-647.277153558052,0.882361950244638
"1011",2,36,2,"Other","Female","Research Scientist","2","Married",6962,4,22,"4",15,2,1,0,0,0,0,5502.27715355805,1459.72284644195,1.26529431464535
"1012",2,33,8,"Life Sciences","Male","Healthcare Representative","3","Single",6388,2,17,"3",14,6,0,0,0,0,0,5502.27715355805,885.722846441948,1.16097386985844
"1013",2,22,1,"Life Sciences","Male","Manufacturing Director","4","Married",4775,6,22,"4",4,2,2,2,2,2,0,5502.27715355805,-727.277153558052,0.867822515431132
"1014",2,32,10,"Marketing","Male","Sales Executive","4","Single",4648,8,13,"3",4,2,0,0,0,0,0,5502.27715355805,-854.277153558052,0.844741162664692
